,mean
19.1830625
0.3842683
0.35190819999999995
0.3691085
8.5190405
0.8848562999999998
12.444598099999999
16.6572104
3.1320656
1.7151235
7.156488400000001
26.7567414
3.5880354000000003
56.060224500000004
4.9823851
15.0497847
9.7584879
33.27491189999999
